transaction_id,sender_id,receiver_id,amount,country,transaction_type,mode_of_payment,timestamp,is_high_risk_country,is_large_txn,is_suspicious
TXN_4447,CUST_3057,CUST_7920,3210.47,USA,withdrawal,wire_transfer,2024-11-04 21:47:00,0,0,0
TXN_4448,CUST_4071,CUST_6883,813.51,USA,transfer,crypto,2024-10-12 10:46:00,0,0,0
TXN_4449,CUST_2719,CUST_7284,2625.12,UK,deposit,credit_card,2024-11-13 12:41:00,0,0,0
TXN_4450,CUST_4925,CUST_8550,1089.49,UK,payment,debit_card,2024-01-30 07:34:00,0,0,0
TXN_4451,CUST_2823,CUST_6437,1727.21,UAE,deposit,credit_card,2024-04-25 10:46:00,1,0,0
TXN_4452,CUST_4139,CUST_5851,3574.88,Nigeria,withdrawal,credit_card,2024-08-02 05:10:00,1,0,0
TXN_4453,CUST_1132,CUST_7636,3260.97,Nigeria,transfer,wire_transfer,2024-04-11 03:07:00,1,0,0
TXN_4454,CUST_4261,CUST_6676,4026.16,USA,payment,debit_card,2024-07-03 07:35:00,0,0,0
TXN_4455,CUST_4050,CUST_6190,122.94,Nigeria,deposit,debit_card,2024-07-10 06:26:00,1,0,0
TXN_4456,CUST_3681,CUST_7692,2355.64,UK,deposit,credit_card,2024-03-06 15:25:00,0,0,0
TXN_4457,CUST_4542,CUST_7773,301.62,UAE,payment,debit_card,2024-01-12 14:40:00,1,0,0
TXN_4458,CUST_3748,CUST_8124,1075.09,India,transfer,debit_card,2024-01-11 12:33:00,0,0,0
TXN_4459,CUST_3337,CUST_8019,1590.75,India,transfer,credit_card,2024-03-30 09:20:00,0,0,0
TXN_4460,CUST_3395,CUST_8087,1030.8,Nigeria,deposit,upi,2024-01-29 07:47:00,1,0,0
TXN_4461,CUST_3823,CUST_8136,1466.32,Singapore,payment,upi,2024-01-30 06:06:00,0,0,0
TXN_4462,CUST_1416,CUST_7797,11325.08,USA,withdrawal,upi,2024-06-12 01:07:00,0,1,0
TXN_4463,CUST_2133,CUST_6646,290.55,UK,transfer,debit_card,2024-04-21 13:28:00,0,0,0
TXN_4464,CUST_1380,CUST_7092,2250.67,Nigeria,payment,wire_transfer,2024-08-31 13:11:00,1,0,1
TXN_4465,CUST_3951,CUST_6891,1008.37,Nigeria,payment,debit_card,2024-08-24 23:38:00,1,0,0
TXN_4466,CUST_4415,CUST_6571,285.46,Singapore,withdrawal,upi,2024-01-06 18:15:00,0,0,0
TXN_4467,CUST_2510,CUST_6656,345.7,USA,deposit,credit_card,2024-08-21 17:02:00,0,0,0
TXN_4468,CUST_1672,CUST_7873,5962.6,UAE,withdrawal,credit_card,2024-03-06 17:03:00,1,0,0
TXN_4469,CUST_1761,CUST_7034,4233.9,UK,deposit,cash,2024-04-24 21:16:00,0,0,0
TXN_4470,CUST_2970,CUST_7787,4751.21,UAE,payment,credit_card,2024-02-26 15:21:00,1,0,0
TXN_4471,CUST_1224,CUST_6453,9543.11,India,withdrawal,cash,2024-07-12 16:06:00,0,1,0
TXN_4472,CUST_1132,CUST_6263,467.18,UK,deposit,debit_card,2024-03-29 16:55:00,0,0,0
TXN_4473,CUST_1369,CUST_6038,878.37,UK,deposit,credit_card,2024-06-14 17:39:00,0,0,0
TXN_4474,CUST_1525,CUST_5011,2212.6,UAE,deposit,wire_transfer,2024-04-12 16:22:00,1,0,0
TXN_4475,CUST_4809,CUST_8675,1322.53,Nigeria,withdrawal,cash,2024-03-23 06:12:00,1,0,0
TXN_4476,CUST_2969,CUST_7643,1083.91,UAE,deposit,crypto,2024-07-14 14:44:00,1,0,0
TXN_4477,CUST_3793,CUST_7866,885.75,UK,payment,debit_card,2024-11-11 16:31:00,0,0,0
TXN_4478,CUST_1391,CUST_5835,1801.72,India,withdrawal,cash,2024-01-28 19:11:00,0,0,0
TXN_4479,CUST_1769,CUST_5036,1714.13,UAE,deposit,wire_transfer,2024-03-12 05:08:00,1,0,0
TXN_4480,CUST_4869,CUST_8976,352.18,UK,deposit,wire_transfer,2024-01-29 14:14:00,0,0,0
TXN_4481,CUST_4832,CUST_7160,1276.33,Singapore,deposit,wire_transfer,2024-09-09 14:13:00,0,0,0
TXN_4482,CUST_3254,CUST_7468,1612.51,USA,deposit,cash,2024-10-20 17:19:00,0,0,0
TXN_4483,CUST_4313,CUST_7365,1689.28,Singapore,deposit,upi,2024-09-03 15:21:00,0,0,0
TXN_4484,CUST_1311,CUST_8755,471.72,UAE,payment,debit_card,2024-10-21 01:21:00,1,0,0
TXN_4485,CUST_4544,CUST_5454,2711.7,UK,payment,debit_card,2024-08-14 00:55:00,0,0,0
TXN_4486,CUST_3203,CUST_5842,51.04,India,withdrawal,debit_card,2024-10-04 12:14:00,0,0,0
TXN_4487,CUST_4651,CUST_7935,876.49,India,transfer,crypto,2024-07-13 00:17:00,0,0,0
TXN_4488,CUST_2577,CUST_5775,3030.19,USA,withdrawal,upi,2024-10-24 06:04:00,0,0,0
TXN_4489,CUST_4746,CUST_5644,1659.73,India,deposit,wire_transfer,2024-09-28 02:05:00,0,0,0
TXN_4490,CUST_4125,CUST_8470,605.35,India,transfer,credit_card,2024-07-06 12:13:00,0,0,0
TXN_4491,CUST_1791,CUST_6210,2374.58,India,transfer,debit_card,2024-05-26 05:02:00,0,0,0
TXN_4492,CUST_2021,CUST_5344,1675.84,USA,deposit,debit_card,2024-11-05 02:27:00,0,0,0
TXN_4493,CUST_1257,CUST_6314,3181.66,UAE,transfer,credit_card,2024-10-21 08:29:00,1,0,0
TXN_4494,CUST_1042,CUST_6843,2656.24,UK,transfer,upi,2024-02-06 08:08:00,0,0,0
TXN_4495,CUST_3525,CUST_8638,1883.77,Nigeria,payment,debit_card,2024-07-18 21:29:00,1,0,0
TXN_4496,CUST_4145,CUST_6282,1339.56,USA,payment,debit_card,2024-11-01 14:52:00,0,0,0
TXN_4497,CUST_1972,CUST_8070,285.85,USA,deposit,crypto,2024-04-20 12:41:00,0,0,0
TXN_4498,CUST_4988,CUST_5753,605.82,Singapore,transfer,credit_card,2024-12-07 19:00:00,0,0,0
TXN_4499,CUST_2093,CUST_6398,1086.35,UAE,transfer,debit_card,2024-09-06 04:41:00,1,0,0
TXN_4500,CUST_3531,CUST_8758,1829.08,Nigeria,transfer,credit_card,2024-02-08 02:22:00,1,0,0
TXN_4501,CUST_4064,CUST_6567,1441.89,Nigeria,payment,upi,2024-02-03 23:07:00,1,0,0
TXN_4502,CUST_4666,CUST_8088,679.87,Nigeria,withdrawal,credit_card,2024-04-01 01:02:00,1,0,0
TXN_4503,CUST_2656,CUST_7194,12.97,UAE,payment,upi,2024-12-02 19:15:00,1,0,0
TXN_4504,CUST_3592,CUST_8321,1371.31,UK,deposit,cash,2024-05-26 09:40:00,0,0,0
TXN_4505,CUST_4203,CUST_6561,672.7,Singapore,payment,crypto,2024-01-12 02:18:00,0,0,0
TXN_4506,CUST_3033,CUST_7347,2653.1,Nigeria,transfer,upi,2024-01-05 01:11:00,1,0,0
TXN_4507,CUST_1943,CUST_5570,48.48,Nigeria,deposit,debit_card,2024-10-03 17:32:00,1,0,0
TXN_4508,CUST_1201,CUST_7882,1758.12,UAE,withdrawal,credit_card,2024-01-17 23:25:00,1,0,0
TXN_4509,CUST_3707,CUST_6898,5676.58,USA,deposit,wire_transfer,2024-09-24 14:40:00,0,0,0
TXN_4510,CUST_4297,CUST_5784,383.31,Singapore,payment,cash,2024-02-22 16:49:00,0,0,0
TXN_4511,CUST_2370,CUST_5763,1275.99,Nigeria,transfer,debit_card,2024-07-05 07:28:00,1,0,0
TXN_4512,CUST_4288,CUST_7632,191.75,India,withdrawal,cash,2024-12-11 01:20:00,0,0,0
TXN_4513,CUST_2556,CUST_5180,1965.3,USA,transfer,credit_card,2024-12-06 12:48:00,0,0,0
TXN_4514,CUST_2073,CUST_5053,1599.38,UK,deposit,upi,2024-11-18 17:33:00,0,0,0
TXN_4515,CUST_2847,CUST_8911,1046.35,UK,deposit,credit_card,2024-07-30 00:22:00,0,0,0
TXN_4516,CUST_4566,CUST_5342,1473.68,Nigeria,deposit,debit_card,2024-09-07 10:10:00,1,0,0
TXN_4517,CUST_1144,CUST_5385,4537.81,UK,deposit,wire_transfer,2024-05-09 00:57:00,0,0,0
TXN_4518,CUST_1551,CUST_5904,437.04,Singapore,payment,wire_transfer,2024-12-03 10:01:00,0,0,0
TXN_4519,CUST_2560,CUST_6424,45.65,UK,withdrawal,credit_card,2024-05-21 18:13:00,0,0,0
TXN_4520,CUST_3650,CUST_5525,3956.15,UAE,transfer,cash,2024-02-05 13:36:00,1,0,0
TXN_4521,CUST_4555,CUST_5793,1721.32,Singapore,payment,credit_card,2024-04-11 17:48:00,0,0,0
TXN_4522,CUST_3413,CUST_6135,4426.56,Nigeria,payment,cash,2024-01-29 23:55:00,1,0,0
TXN_4523,CUST_3520,CUST_5064,1817.37,UAE,transfer,credit_card,2024-02-14 03:31:00,1,0,0
TXN_4524,CUST_3991,CUST_6051,3323.16,Singapore,deposit,upi,2024-07-22 22:23:00,0,0,0
TXN_4525,CUST_3941,CUST_7333,1123.09,USA,deposit,credit_card,2024-09-15 23:24:00,0,0,0
TXN_4526,CUST_2063,CUST_6883,2771.47,Singapore,transfer,crypto,2024-03-25 23:07:00,0,0,0
TXN_4527,CUST_1524,CUST_7298,4884.65,UAE,deposit,cash,2024-09-24 18:10:00,1,0,0
TXN_4528,CUST_1880,CUST_7620,1697.84,India,deposit,upi,2024-02-15 21:49:00,0,0,0
TXN_4529,CUST_2613,CUST_7022,398.82,India,deposit,cash,2024-10-03 09:27:00,0,0,0
TXN_4530,CUST_3165,CUST_8065,626.13,UK,deposit,debit_card,2024-08-28 14:24:00,0,0,0
TXN_4531,CUST_2505,CUST_8172,442.9,Nigeria,withdrawal,cash,2024-02-27 20:03:00,1,0,0
TXN_4532,CUST_3197,CUST_8691,567.0,India,transfer,wire_transfer,2024-02-26 03:57:00,0,0,0
TXN_4533,CUST_2789,CUST_8680,731.76,Singapore,deposit,debit_card,2024-09-21 20:55:00,0,0,0
TXN_4534,CUST_2730,CUST_6987,1619.96,UK,payment,wire_transfer,2024-08-10 09:21:00,0,0,0
TXN_4535,CUST_2140,CUST_6327,1773.42,Singapore,withdrawal,debit_card,2024-04-07 20:49:00,0,0,0
TXN_4536,CUST_3353,CUST_6334,1111.99,Singapore,payment,debit_card,2024-01-29 21:21:00,0,0,0
TXN_4537,CUST_3605,CUST_5822,1911.21,India,payment,debit_card,2024-05-05 11:16:00,0,0,0
TXN_4538,CUST_3904,CUST_6351,170.19,Singapore,withdrawal,cash,2024-09-11 20:52:00,0,0,0
TXN_4539,CUST_3902,CUST_6874,183.77,USA,transfer,crypto,2024-01-24 10:28:00,0,0,0
TXN_4540,CUST_3156,CUST_6581,377.07,Nigeria,withdrawal,debit_card,2024-04-27 16:25:00,1,0,0
TXN_4541,CUST_3670,CUST_5483,1459.94,Singapore,payment,debit_card,2024-05-01 20:10:00,0,0,0
TXN_4542,CUST_3511,CUST_6665,481.58,USA,deposit,credit_card,2024-05-10 09:54:00,0,0,0
TXN_4543,CUST_4632,CUST_5458,666.15,Singapore,payment,debit_card,2024-08-06 00:50:00,0,0,0
TXN_4544,CUST_1032,CUST_8742,1022.69,India,withdrawal,debit_card,2024-07-02 14:47:00,0,0,0
TXN_4545,CUST_1249,CUST_8421,3341.2,India,payment,upi,2024-10-31 18:53:00,0,0,0
TXN_4546,CUST_4107,CUST_8017,27.92,USA,payment,upi,2024-02-26 12:27:00,0,0,0
TXN_4547,CUST_1517,CUST_7148,2096.1,USA,withdrawal,debit_card,2024-08-29 07:47:00,0,0,0
TXN_4548,CUST_2964,CUST_6563,2210.53,UK,transfer,wire_transfer,2024-07-08 06:57:00,0,0,0
TXN_4549,CUST_2785,CUST_7683,3205.48,Nigeria,transfer,crypto,2024-10-19 21:31:00,1,0,0
TXN_4550,CUST_3073,CUST_8977,5398.76,India,deposit,credit_card,2024-03-15 06:24:00,0,0,0
TXN_4551,CUST_2228,CUST_7268,40.69,India,transfer,upi,2024-05-01 11:25:00,0,0,0
TXN_4552,CUST_1991,CUST_6535,333.96,Singapore,payment,debit_card,2024-09-28 22:15:00,0,0,0
TXN_4553,CUST_2336,CUST_6070,4346.12,USA,payment,cash,2024-05-05 15:05:00,0,0,0
TXN_4554,CUST_1631,CUST_8656,1226.89,UK,transfer,wire_transfer,2024-06-08 06:13:00,0,0,0
TXN_4555,CUST_2094,CUST_8815,1662.94,Nigeria,payment,wire_transfer,2024-02-20 03:59:00,1,0,0
TXN_4556,CUST_1196,CUST_7577,2175.51,USA,withdrawal,debit_card,2024-09-10 16:24:00,0,0,0
TXN_4557,CUST_2224,CUST_7557,2273.04,Singapore,transfer,credit_card,2024-09-08 12:56:00,0,0,0
TXN_4558,CUST_3173,CUST_8363,5368.87,USA,payment,debit_card,2024-08-16 02:46:00,0,0,0
TXN_4559,CUST_1628,CUST_8290,11584.85,Singapore,deposit,upi,2024-03-03 03:42:00,0,1,0
TXN_4560,CUST_4602,CUST_8610,2547.06,USA,deposit,upi,2024-11-05 09:35:00,0,0,0
TXN_4561,CUST_4434,CUST_7689,677.17,UAE,withdrawal,cash,2024-09-02 05:48:00,1,0,0
TXN_4562,CUST_2310,CUST_7249,4236.4,UAE,transfer,cash,2024-05-20 15:20:00,1,0,0
TXN_4563,CUST_2064,CUST_5892,100.95,Singapore,deposit,debit_card,2024-08-21 12:10:00,0,0,0
TXN_4564,CUST_2619,CUST_5011,525.54,UK,transfer,upi,2024-10-29 05:50:00,0,0,0
TXN_4565,CUST_4660,CUST_7305,4553.56,Nigeria,transfer,wire_transfer,2024-01-24 13:07:00,1,0,0
TXN_4566,CUST_2534,CUST_6517,591.94,India,withdrawal,wire_transfer,2024-09-07 11:46:00,0,0,0
TXN_4567,CUST_2256,CUST_7475,498.59,UAE,deposit,credit_card,2024-02-06 12:31:00,1,0,0
TXN_4568,CUST_3217,CUST_5729,297.29,Singapore,withdrawal,wire_transfer,2024-08-22 12:10:00,0,0,0
TXN_4569,CUST_2114,CUST_6803,3919.58,UK,payment,debit_card,2024-10-11 00:53:00,0,0,0
TXN_4570,CUST_4677,CUST_5151,1386.53,UK,transfer,debit_card,2024-04-20 07:35:00,0,0,0
TXN_4571,CUST_2078,CUST_7657,2247.2,Nigeria,withdrawal,wire_transfer,2024-04-21 09:08:00,1,0,0
TXN_4572,CUST_4136,CUST_6770,546.42,Singapore,payment,upi,2024-02-07 01:57:00,0,0,0
TXN_4573,CUST_3308,CUST_5716,2837.97,UAE,transfer,upi,2024-04-06 17:07:00,1,0,0
TXN_4574,CUST_4516,CUST_8677,2854.28,India,payment,debit_card,2024-12-11 16:31:00,0,0,0
TXN_4575,CUST_2222,CUST_8544,749.67,India,deposit,credit_card,2024-08-04 04:11:00,0,0,0
TXN_4576,CUST_1208,CUST_7720,1057.58,India,transfer,credit_card,2024-05-01 06:01:00,0,0,0
TXN_4577,CUST_2893,CUST_6864,470.66,UAE,deposit,wire_transfer,2024-04-05 16:38:00,1,0,0
TXN_4578,CUST_4663,CUST_7701,7506.71,USA,payment,credit_card,2024-05-08 07:17:00,0,0,0
TXN_4579,CUST_2918,CUST_8941,2074.67,Singapore,deposit,debit_card,2024-02-07 19:33:00,0,0,0
TXN_4580,CUST_2107,CUST_7655,5452.75,Nigeria,payment,debit_card,2024-05-23 06:31:00,1,0,0
TXN_4581,CUST_4586,CUST_7658,723.05,USA,payment,credit_card,2024-08-30 04:31:00,0,0,0
TXN_4582,CUST_1592,CUST_7198,3045.52,USA,deposit,debit_card,2024-01-07 10:15:00,0,0,0
TXN_4583,CUST_3761,CUST_8072,2903.66,Singapore,deposit,debit_card,2024-08-05 15:41:00,0,0,0
TXN_4584,CUST_2998,CUST_6484,2353.08,Singapore,transfer,upi,2024-05-26 12:40:00,0,0,0
TXN_4585,CUST_4225,CUST_8678,6741.66,Singapore,deposit,wire_transfer,2024-02-12 19:14:00,0,0,0
TXN_4586,CUST_2681,CUST_5687,1000.28,UAE,withdrawal,upi,2024-08-26 13:14:00,1,0,0
TXN_4587,CUST_3613,CUST_6237,280.17,UK,transfer,debit_card,2024-06-18 07:21:00,0,0,0
TXN_4588,CUST_3428,CUST_8997,2227.71,UK,transfer,debit_card,2024-06-28 09:16:00,0,0,0
TXN_4589,CUST_3003,CUST_7951,2613.56,Nigeria,withdrawal,crypto,2024-02-15 07:46:00,1,0,0
TXN_4590,CUST_3923,CUST_6309,1711.62,Singapore,deposit,crypto,2024-07-07 16:06:00,0,0,0
TXN_4591,CUST_3045,CUST_8846,463.4,USA,deposit,upi,2024-05-26 12:25:00,0,0,1
TXN_4592,CUST_1782,CUST_7493,1404.2,UK,transfer,credit_card,2024-06-16 12:33:00,0,0,0
TXN_4593,CUST_3776,CUST_5128,748.48,Nigeria,transfer,upi,2024-06-08 14:10:00,1,0,0
TXN_4594,CUST_2884,CUST_7347,1115.37,Nigeria,deposit,wire_transfer,2024-06-26 23:54:00,1,0,0
TXN_4595,CUST_3870,CUST_7447,2072.51,UAE,deposit,debit_card,2024-02-05 15:10:00,1,0,0
TXN_4596,CUST_3882,CUST_5640,2734.67,India,deposit,wire_transfer,2024-10-11 04:55:00,0,0,0
TXN_4597,CUST_3251,CUST_8157,528.52,Singapore,payment,debit_card,2024-09-03 10:27:00,0,0,0
TXN_4598,CUST_4238,CUST_6755,1039.48,UK,withdrawal,debit_card,2024-09-02 07:48:00,0,0,0
TXN_4599,CUST_3880,CUST_7160,627.13,Singapore,payment,credit_card,2024-01-22 01:00:00,0,0,0
TXN_4600,CUST_3205,CUST_5879,442.87,USA,transfer,crypto,2024-03-24 21:59:00,0,0,0
TXN_4601,CUST_4085,CUST_5795,3059.29,Singapore,transfer,credit_card,2024-03-10 00:24:00,0,0,0
TXN_4602,CUST_2917,CUST_8731,4799.35,USA,withdrawal,debit_card,2024-04-22 18:41:00,0,0,0
TXN_4603,CUST_1928,CUST_6771,924.81,UK,withdrawal,debit_card,2024-09-16 07:53:00,0,0,0
TXN_4604,CUST_2808,CUST_8149,2782.85,India,deposit,wire_transfer,2024-01-09 03:16:00,0,0,0
TXN_4605,CUST_4144,CUST_8499,4545.96,Nigeria,transfer,upi,2024-11-28 20:09:00,1,0,0
TXN_4606,CUST_3952,CUST_5936,3743.22,USA,payment,upi,2024-07-23 03:38:00,0,0,0
TXN_4607,CUST_2596,CUST_8377,403.78,India,withdrawal,crypto,2024-05-04 18:36:00,0,0,0
TXN_4608,CUST_2700,CUST_5972,6260.44,Nigeria,payment,upi,2024-12-10 10:03:00,1,0,0
TXN_4609,CUST_4188,CUST_8277,945.38,India,withdrawal,cash,2024-11-10 13:36:00,0,0,0
TXN_4610,CUST_4846,CUST_7390,828.73,India,transfer,upi,2024-09-01 17:56:00,0,0,0
TXN_4611,CUST_4286,CUST_5681,128.93,India,deposit,wire_transfer,2024-03-01 13:56:00,0,0,0
TXN_4612,CUST_2546,CUST_5339,1331.74,India,payment,upi,2024-07-17 23:51:00,0,0,0
TXN_4613,CUST_1601,CUST_8453,230.85,USA,deposit,debit_card,2024-10-03 01:27:00,0,0,0
TXN_4614,CUST_2081,CUST_7578,571.47,Nigeria,deposit,debit_card,2024-05-15 13:13:00,1,0,0
TXN_4615,CUST_3811,CUST_8355,762.35,USA,deposit,debit_card,2024-01-28 19:41:00,0,0,0
TXN_4616,CUST_4164,CUST_7817,3309.15,Singapore,deposit,credit_card,2024-05-19 02:22:00,0,0,0
TXN_4617,CUST_1768,CUST_7094,4166.72,India,deposit,credit_card,2024-03-16 00:43:00,0,0,0
TXN_4618,CUST_3654,CUST_7636,720.41,Singapore,transfer,upi,2024-03-19 18:49:00,0,0,0
TXN_4619,CUST_2756,CUST_7102,3913.71,USA,transfer,wire_transfer,2024-11-22 21:10:00,0,0,0
TXN_4620,CUST_3034,CUST_8847,3893.05,India,deposit,debit_card,2024-02-18 23:58:00,0,0,0
TXN_4621,CUST_4875,CUST_5306,2893.37,USA,withdrawal,credit_card,2024-04-27 20:02:00,0,0,0
TXN_4622,CUST_1244,CUST_8684,317.28,India,transfer,credit_card,2024-03-02 12:36:00,0,0,0
TXN_4623,CUST_1046,CUST_5802,2344.45,India,payment,cash,2024-05-23 18:37:00,0,0,0
TXN_4624,CUST_2919,CUST_8719,5801.72,UK,transfer,upi,2024-01-04 20:20:00,0,0,0
TXN_4625,CUST_3709,CUST_7724,2294.81,UK,payment,credit_card,2024-07-16 20:51:00,0,0,0
TXN_4626,CUST_2904,CUST_6546,805.79,UAE,deposit,credit_card,2024-06-02 07:20:00,1,0,0
TXN_4627,CUST_1269,CUST_7608,1388.61,UK,withdrawal,crypto,2024-06-30 16:13:00,0,0,0
TXN_4628,CUST_2154,CUST_7235,2075.36,Singapore,payment,wire_transfer,2024-08-27 02:56:00,0,0,0
TXN_4629,CUST_3052,CUST_6598,1429.03,Singapore,withdrawal,credit_card,2024-11-18 14:24:00,0,0,0
TXN_4630,CUST_1662,CUST_6586,255.56,USA,deposit,upi,2024-04-03 11:06:00,0,0,0
TXN_4631,CUST_1447,CUST_7412,748.12,Singapore,transfer,debit_card,2024-04-27 13:33:00,0,0,0
TXN_4632,CUST_1944,CUST_7496,3242.98,Nigeria,transfer,debit_card,2024-11-27 22:45:00,1,0,0
TXN_4633,CUST_4266,CUST_7332,3952.59,India,payment,wire_transfer,2024-03-24 13:07:00,0,0,0
TXN_4634,CUST_2377,CUST_8336,295.38,Nigeria,transfer,upi,2024-08-05 01:31:00,1,0,0
TXN_4635,CUST_3262,CUST_5284,6089.29,Nigeria,deposit,wire_transfer,2024-02-06 08:25:00,1,0,0
TXN_4636,CUST_3231,CUST_5583,797.44,Singapore,payment,debit_card,2024-01-04 22:09:00,0,0,0
TXN_4637,CUST_4935,CUST_6361,2171.28,UAE,transfer,wire_transfer,2024-08-20 03:34:00,1,0,0
TXN_4638,CUST_3984,CUST_5568,2787.24,USA,withdrawal,debit_card,2024-01-02 06:07:00,0,0,0
TXN_4639,CUST_1463,CUST_6735,3342.05,Singapore,transfer,wire_transfer,2024-07-04 16:49:00,0,0,0
TXN_4640,CUST_4246,CUST_6132,5828.29,Singapore,transfer,credit_card,2024-11-02 22:36:00,0,0,0
TXN_4641,CUST_1949,CUST_5816,750.61,USA,withdrawal,upi,2024-10-28 07:17:00,0,0,0
TXN_4642,CUST_3545,CUST_7617,3911.0,India,transfer,debit_card,2024-06-12 08:13:00,0,0,0
TXN_4643,CUST_4290,CUST_6337,282.41,India,payment,debit_card,2024-11-30 08:01:00,0,0,0
TXN_4644,CUST_4160,CUST_7828,2441.84,Nigeria,deposit,credit_card,2024-11-14 23:19:00,1,0,0
TXN_4645,CUST_1333,CUST_6247,2709.42,India,transfer,credit_card,2024-07-16 17:30:00,0,0,0
TXN_4646,CUST_1355,CUST_7341,2264.69,USA,deposit,wire_transfer,2024-08-19 02:50:00,0,0,0
TXN_4647,CUST_2975,CUST_7320,581.55,Singapore,transfer,cash,2024-05-03 09:07:00,0,0,0
TXN_4648,CUST_2858,CUST_5410,4127.82,UK,payment,credit_card,2024-06-25 22:08:00,0,0,0
TXN_4649,CUST_1787,CUST_5134,369.91,USA,payment,wire_transfer,2024-11-26 10:20:00,0,0,0
TXN_4650,CUST_1301,CUST_5531,110.25,USA,payment,credit_card,2024-02-03 22:35:00,0,0,0
TXN_4651,CUST_4314,CUST_5950,2527.91,Nigeria,deposit,credit_card,2024-06-12 04:35:00,1,0,0
TXN_4652,CUST_2060,CUST_5473,1290.53,Singapore,payment,upi,2024-05-26 23:41:00,0,0,0
TXN_4653,CUST_4545,CUST_7733,3782.25,UK,transfer,credit_card,2024-04-11 21:03:00,0,0,0
TXN_4654,CUST_2329,CUST_8858,967.06,Nigeria,payment,upi,2024-08-31 07:39:00,1,0,0
TXN_4655,CUST_3617,CUST_8124,368.52,UK,withdrawal,credit_card,2024-03-23 05:03:00,0,0,0
TXN_4656,CUST_2721,CUST_8066,3621.18,Nigeria,payment,debit_card,2024-10-01 20:40:00,1,0,0
TXN_4657,CUST_4670,CUST_6082,1592.18,USA,transfer,upi,2024-04-20 00:37:00,0,0,0
TXN_4658,CUST_4673,CUST_7185,419.46,India,deposit,upi,2024-06-08 18:11:00,0,0,0
TXN_4659,CUST_1479,CUST_7218,2548.68,India,deposit,debit_card,2024-11-07 19:44:00,0,0,0
TXN_4660,CUST_2185,CUST_5665,1431.25,UK,transfer,debit_card,2024-10-10 18:56:00,0,0,0
TXN_4661,CUST_4649,CUST_8848,1854.26,USA,deposit,upi,2024-05-30 13:42:00,0,0,0
TXN_4662,CUST_1430,CUST_5441,1235.7,India,payment,crypto,2024-07-28 18:18:00,0,0,0
TXN_4663,CUST_2256,CUST_8610,3528.78,UK,deposit,debit_card,2024-09-27 14:00:00,0,0,0
TXN_4664,CUST_2398,CUST_6890,3538.78,UAE,payment,credit_card,2024-05-21 01:09:00,1,0,0
TXN_4665,CUST_1860,CUST_6213,2471.54,Singapore,deposit,debit_card,2024-09-04 16:33:00,0,0,0
TXN_4666,CUST_1832,CUST_7376,222.76,India,deposit,crypto,2024-05-18 10:27:00,0,0,0
TXN_4667,CUST_2707,CUST_5047,3650.89,UK,payment,upi,2024-09-22 09:20:00,0,0,0
TXN_4668,CUST_4777,CUST_8546,2223.47,Nigeria,payment,credit_card,2024-07-08 02:36:00,1,0,0
TXN_4669,CUST_2678,CUST_8203,2388.2,Singapore,payment,credit_card,2024-10-06 10:46:00,0,0,0
TXN_4670,CUST_4617,CUST_6806,901.92,UK,payment,wire_transfer,2024-06-19 12:49:00,0,0,1
TXN_4671,CUST_3332,CUST_7315,4228.56,UK,withdrawal,debit_card,2024-06-29 22:52:00,0,0,0
TXN_4672,CUST_1752,CUST_8602,2584.67,Nigeria,payment,credit_card,2024-10-12 22:16:00,1,0,0
TXN_4673,CUST_4876,CUST_6794,238.9,UAE,deposit,credit_card,2024-07-20 16:02:00,1,0,0
TXN_4674,CUST_3706,CUST_8249,1047.75,India,payment,wire_transfer,2024-11-24 01:06:00,0,0,0
TXN_4675,CUST_1687,CUST_6178,4349.8,UAE,withdrawal,credit_card,2024-09-06 04:28:00,1,0,0
TXN_4676,CUST_1990,CUST_5213,96.69,UAE,withdrawal,wire_transfer,2024-12-04 06:22:00,1,0,0
TXN_4677,CUST_1092,CUST_8226,6509.87,UK,transfer,upi,2024-12-12 14:06:00,0,0,0
TXN_4678,CUST_3318,CUST_8991,2273.64,USA,withdrawal,upi,2024-01-01 20:09:00,0,0,0
TXN_4679,CUST_2408,CUST_7681,1995.96,UAE,withdrawal,debit_card,2024-07-14 18:22:00,1,0,0
TXN_4680,CUST_2323,CUST_8189,630.95,UAE,deposit,credit_card,2024-07-03 04:10:00,1,0,0
TXN_4681,CUST_4418,CUST_5199,572.14,India,payment,cash,2024-04-06 10:44:00,0,0,0
TXN_4682,CUST_3276,CUST_6378,5696.63,USA,payment,upi,2024-05-04 00:34:00,0,0,0
TXN_4683,CUST_1476,CUST_8940,708.42,Singapore,transfer,debit_card,2024-05-11 20:09:00,0,0,0
TXN_4684,CUST_1586,CUST_7169,2987.81,India,deposit,credit_card,2024-06-10 16:18:00,0,0,0
TXN_4685,CUST_2239,CUST_8976,998.85,UAE,deposit,debit_card,2024-01-11 20:57:00,1,0,0
TXN_4686,CUST_4896,CUST_6738,299.91,Singapore,payment,wire_transfer,2024-01-10 23:32:00,0,0,0
TXN_4687,CUST_3957,CUST_7418,21.55,UAE,withdrawal,credit_card,2024-11-19 04:57:00,1,0,0
TXN_4688,CUST_4694,CUST_8684,1571.65,India,deposit,wire_transfer,2024-05-30 23:45:00,0,0,0
TXN_4689,CUST_4897,CUST_7425,7441.06,Singapore,withdrawal,wire_transfer,2024-06-20 20:11:00,0,0,0
